distribution,order_size,condition_index,seed,order,exact_distance,exact_runtime,s_shape_distance,s_shape_gap,s_shape_runtime,return_distance,return_gap,return_runtime,largest_gap_distance,largest_gap_gap,largest_gap_runtime,dqn_completed,dqn_truncated,dqn_all_items_collected,dqn_all_picked_no_finish,dqn_distance,dqn_partial_distance,dqn_gap,dqn_steps,dqn_valid_actions,dqn_invalid_actions,dqn_invalid_action_rate,dqn_items_collected,dqn_items_remaining,dqn_collection_fraction,dqn_runtime,dqn_improvement_vs_s_shape,dqn_improvement_vs_return,dqn_improvement_vs_largest_gap
uniform,20,20,530019,"[(1, 9), (2, 7), (2, 15), (3, 7), (4, 3), (4, 5), (4, 15), (5, 1), (6, 3), (6, 9), (6, 13), (7, 7), (7, 15), (9, 5), (9, 7), (9, 15), (10, 1), (11, 1), (11, 9), (12, 11)]",122.0,0.0006479579024016857,134.0,9.836065573770492,7.88751058280468e-05,176.0,44.26229508196721,7.933378219604492e-05,132.0,8.19672131147541,8.095800876617432e-05,True,False,True,False,176.0,176.0,44.26229508196721,176,176,0,0.0,20,0,1.0,0.01841074973344803,-31.343283582089555,0.0,-33.33333333333333
uniform,20,21,530020,"[(1, 1), (1, 15), (3, 3), (3, 11), (3, 15), (4, 1), (4, 3), (6, 3), (6, 13), (7, 5), (7, 9), (8, 3), (8, 7), (8, 9), (8, 11), (9, 5), (9, 9), (10, 13), (11, 3), (12, 9)]",118.0,0.0006462079472839832,134.0,13.559322033898304,7.908325642347336e-05,160.0,35.59322033898305,8.016591891646385e-05,140.0,18.64406779661017,8.145906031131744e-05,True,False,True,False,160.0,160.0,35.59322033898305,160,160,0,0.0,20,0,1.0,0.016717332880944014,-19.402985074626866,0.0,-14.285714285714285
uniform,20,22,530021,"[(2, 9), (3, 3), (4, 5), (5, 7), (6, 11), (6, 13), (8, 1), (8, 9), (8, 13), (9, 11), (9, 13), (10, 1), (10, 7), (10, 15), (11, 5), (11, 7), (11, 13), (12, 3), (12, 5), (12, 15)]",122.0,0.0006465408951044083,134.0,9.836065573770492,7.920805364847183e-05,200.0,63.934426229508205,7.966579869389534e-05,134.0,9.836065573770492,8.233310654759407e-05,False,True,False,False,nan,136.0,nan,250,136,114,45.6,14,6,0.7,0.026245582848787308,nan,nan,nan
uniform,20,23,530022,"[(1, 3), (1, 15), (2, 9), (3, 5), (3, 11), (4, 15), (5, 7), (5, 9), (6, 3), (6, 7), (7, 3), (7, 7), (8, 5), (8, 9), (8, 15), (9, 7), (11, 1), (11, 3), (11, 9), (12, 15)]",112.0,0.0006607077084481716,134.0,19.642857142857142,7.950002327561378e-05,160.0,42.857142857142854,8.004205301404e-05,130.0,16.071428571428573,8.083414286375046e-05,True,False,True,False,160.0,160.0,42.857142857142854,160,160,0,0.0,20,0,1.0,0.01673520775511861,-19.402985074626866,0.0,-23.076923076923077
uniform,20,24,530023,"[(2, 7), (3, 13), (3, 15), (4, 3), (4, 7), (5, 3), (5, 13), (6, 9), (7, 9), (7, 15), (8, 1), (8, 3), (8, 5), (8, 7), (9, 1), (10, 7), (11, 5), (11, 11), (12, 1), (12, 9)]",120.0,0.0006505418568849564,134.0,11.666666666666666,8.191633969545364e-05,182.0,51.66666666666667,8.037500083446503e-05,128.0,6.666666666666667,8.141715079545975e-05,True,False,True,False,182.0,182.0,51.66666666666667,182,182,0,0.0,20,0,1.0,0.01904141716659069,-35.82089552238806,0.0,-42.1875
uniform,20,25,530024,"[(1, 1), (1, 7), (2, 1), (2, 5), (3, 7), (4, 1), (4, 15), (5, 7), (5, 15), (6, 1), (6, 15), (7, 11), (8, 1), (8, 3), (8, 9), (9, 3), (10, 15), (11, 9), (12, 5), (12, 9)]",104.0,0.0006381669081747532,134.0,28.846153846153843,7.958291098475456e-05,156.0,50.0,7.9374760389328e-05,104.0,0.0,7.987488061189651e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,0,20,0.0,0.026446540839970112,nan,nan,nan
uniform,20,26,530025,"[(1, 11), (2, 3), (3, 7), (3, 9), (6, 5), (6, 7), (7, 9), (7, 15), (8, 1), (8, 5), (8, 11), (9, 3), (9, 9), (10, 15), (11, 1), (11, 15), (12, 1), (12, 11), (12, 13), (12, 15)]",120.0,0.0006464999169111252,134.0,11.666666666666666,7.820781320333481e-05,190.0,58.333333333333336,7.962528616189957e-05,126.0,5.0,8.108280599117279e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,9,11,0.45,0.02621416701003909,nan,nan,nan
uniform,20,27,530026,"[(2, 3), (2, 5), (2, 11), (4, 1), (5, 7), (5, 9), (5, 11), (5, 15), (6, 3), (7, 5), (7, 7), (7, 15), (8, 1), (8, 3), (8, 13), (9, 9), (10, 15), (11, 7), (12, 13), (12, 15)]",128.0,0.0006610420532524586,134.0,4.6875,7.916707545518875e-05,174.0,35.9375,8.008303120732307e-05,138.0,7.8125,8.145812898874283e-05,True,False,True,False,174.0,174.0,35.9375,174,174,0,0.0,20,0,1.0,0.01824616687372327,-29.850746268656714,0.0,-26.08695652173913
uniform,20,28,530027,"[(1, 3), (1, 9), (2, 15), (3, 3), (3, 5), (4, 1), (4, 5), (4, 15), (6, 1), (6, 3), (6, 7), (7, 1), (7, 9), (8, 3), (8, 5), (8, 7), (10, 3), (10, 11), (10, 13), (11, 13)]",120.0,0.00064120814204216,134.0,11.666666666666666,7.887464016675949e-05,160.0,33.33333333333333,7.962482050061226e-05,132.0,10.0,8.200015872716904e-05,True,False,True,False,160.0,160.0,33.33333333333333,160,160,0,0.0,20,0,1.0,0.016772333066910505,-19.402985074626866,0.0,-21.21212121212121
uniform,20,29,530028,"[(2, 15), (3, 11), (3, 13), (4, 1), (5, 7), (6, 9), (7, 13), (7, 15), (8, 3), (8, 5), (8, 15), (9, 5), (9, 13), (10, 11), (10, 13), (11, 3), (11, 15), (12, 1), (12, 5), (12, 13)]",124.0,0.0006442908197641373,134.0,8.064516129032258,8.904188871383667e-05,188.0,51.61290322580645,7.920805364847183e-05,128.0,3.225806451612903,8.095800876617432e-05,True,False,True,False,188.0,188.0,51.61290322580645,188,188,0,0.0,20,0,1.0,0.01978562492877245,-40.298507462686565,0.0,-46.875
uniform,20,30,530029,"[(1, 1), (2, 7), (2, 9), (3, 1), (3, 7), (4, 3), (4, 9), (5, 7), (5, 9), (7, 9), (8, 1), (8, 5), (9, 11), (9, 13), (10, 13), (10, 15), (11, 9), (11, 11), (12, 7), (12, 13)]",108.0,0.00062962481752038,134.0,24.074074074074073,7.854169234633446e-05,182.0,68.51851851851852,8.079223334789276e-05,120.0,11.11111111111111,8.10837373137474e-05,False,True,False,False,nan,59.0,nan,250,59,191,76.4,9,11,0.45,0.0262753339484334,nan,nan,nan
uniform,20,31,530030,"[(1, 1), (1, 7), (1, 11), (3, 1), (3, 9), (3, 11), (5, 5), (5, 9), (5, 15), (6, 3), (6, 7), (6, 9), (7, 3), (7, 11), (7, 13), (10, 1), (10, 13), (11, 15), (12, 7), (12, 11)]",130.0,0.0006529581733047962,134.0,3.076923076923077,7.933378219604492e-05,176.0,35.38461538461539,7.920898497104645e-05,134.0,3.076923076923077,8.141715079545975e-05,True,False,True,False,176.0,176.0,35.38461538461539,176,176,0,0.0,20,0,1.0,0.018465999979525805,-31.343283582089555,0.0,-31.343283582089555
uniform,20,32,530031,"[(1, 3), (3, 13), (4, 1), (4, 3), (4, 13), (5, 11), (5, 15), (6, 13), (7, 5), (8, 3), (8, 7), (8, 13), (9, 5), (9, 15), (10, 5), (11, 1), (11, 11), (11, 13), (12, 3), (12, 13)]",118.0,0.000633500050753355,134.0,13.559322033898304,7.88751058280468e-05,176.0,49.152542372881356,8.024973794817924e-05,130.0,10.16949152542373,8.066603913903236e-05,True,False,True,False,176.0,176.0,49.152542372881356,176,176,0,0.0,20,0,1.0,0.018489167094230652,-31.343283582089555,0.0,-35.38461538461539
uniform,20,33,530032,"[(1, 9), (2, 7), (2, 11), (4, 9), (5, 5), (5, 9), (5, 13), (6, 5), (7, 7), (7, 15), (8, 3), (8, 5), (8, 11), (9, 9), (9, 11), (10, 5), (10, 7), (10, 11), (11, 9), (12, 1)]",124.0,0.0006352919153869152,134.0,8.064516129032258,7.975008338689804e-05,176.0,41.935483870967744,8.045928552746773e-05,140.0,12.903225806451612,8.120806887745857e-05,True,False,True,False,176.0,176.0,41.935483870967744,176,176,0,0.0,20,0,1.0,0.018457666039466858,-31.343283582089555,0.0,-25.71428571428571
uniform,20,34,530033,"[(1, 5), (1, 15), (3, 9), (4, 9), (4, 13), (5, 1), (5, 7), (6, 3), (6, 5), (7, 1), (7, 3), (7, 9), (8, 1), (9, 5), (9, 11), (10, 3), (11, 3), (11, 5), (11, 7), (12, 3)]",118.0,0.0006332909688353539,134.0,13.559322033898304,7.874984294176102e-05,156.0,32.20338983050847,7.995776832103729e-05,130.0,10.16949152542373,8.124997839331627e-05,True,False,True,False,156.0,156.0,32.20338983050847,156,156,0,0.0,20,0,1.0,0.0164144579321146,-16.417910447761194,0.0,-20.0
uniform,20,35,530034,"[(1, 9), (1, 13), (2, 3), (2, 7), (2, 11), (2, 15), (3, 7), (3, 13), (4, 5), (4, 13), (8, 1), (8, 3), (9, 5), (9, 7), (10, 1), (10, 15), (11, 3), (11, 5), (12, 9), (12, 15)]",112.0,0.0006512496620416641,134.0,19.642857142857142,7.88751058280468e-05,172.0,53.57142857142857,7.920758798718452e-05,116.0,3.571428571428571,8.104229345917702e-05,True,False,True,False,172.0,172.0,53.57142857142857,172,172,0,0.0,20,0,1.0,0.018070083111524582,-28.35820895522388,0.0,-48.275862068965516
uniform,20,36,530035,"[(1, 3), (1, 9), (1, 15), (2, 11), (3, 9), (3, 13), (3, 15), (4, 1), (4, 5), (4, 7), (4, 13), (5, 5), (5, 7), (6, 3), (6, 9), (7, 7), (10, 3), (12, 7), (12, 11), (12, 15)]",114.0,0.0006510419771075249,134.0,17.543859649122805,7.899990305304527e-05,160.0,40.35087719298245,8.062459528446198e-05,124.0,8.771929824561402,8.1624835729599e-05,True,False,True,False,160.0,160.0,40.35087719298245,160,160,0,0.0,20,0,1.0,0.016804332844913006,-19.402985074626866,0.0,-29.03225806451613
uniform,20,37,530036,"[(1, 11), (3, 3), (3, 9), (4, 3), (4, 13), (5, 1), (6, 13), (6, 15), (7, 5), (7, 7), (7, 9), (7, 11), (8, 1), (9, 9), (9, 15), (10, 9), (11, 3), (11, 11), (12, 1), (12, 13)]",132.0,0.0006418749690055847,134.0,1.5151515151515151,7.941620424389839e-05,188.0,42.42424242424242,8.108280599117279e-05,138.0,4.545454545454546,8.16667452454567e-05,True,False,True,False,188.0,188.0,42.42424242424242,188,188,0,0.0,20,0,1.0,0.019777291920036077,-40.298507462686565,0.0,-36.231884057971016
uniform,20,38,530037,"[(1, 11), (1, 13), (2, 7), (2, 9), (2, 11), (3, 5), (3, 13), (5, 5), (5, 7), (6, 1), (6, 15), (9, 1), (9, 11), (10, 5), (10, 7), (10, 15), (11, 3), (11, 11), (11, 15), (12, 11)]",108.0,0.0006461660377681255,134.0,24.074074074074073,7.99582339823246e-05,166.0,53.70370370370371,8.104182779788971e-05,114.0,5.555555555555555,8.15410166978836e-05,True,False,True,False,166.0,166.0,53.70370370370371,166,166,0,0.0,20,0,1.0,0.01741599990054965,-23.88059701492537,0.0,-45.614035087719294
uniform,20,39,530038,"[(1, 5), (2, 1), (2, 3), (2, 15), (3, 5), (3, 11), (4, 1), (4, 7), (4, 15), (6, 1), (6, 13), (7, 3), (7, 5), (7, 11), (7, 15), (8, 13), (10, 7), (10, 13), (12, 1), (12, 3)]",122.0,0.0006385417655110359,134.0,9.836065573770492,8.070794865489006e-05,160.0,31.147540983606557,8.070934563875198e-05,128.0,4.918032786885246,8.079176768660545e-05,True,False,True,False,160.0,160.0,31.147540983606557,160,160,0,0.0,20,0,1.0,0.01682720798999071,-19.402985074626866,0.0,-25.0
uniform,20,40,530039,"[(1, 3), (1, 15), (2, 1), (2, 7), (4, 3), (5, 3), (5, 7), (8, 7), (8, 15), (9, 5), (9, 9), (9, 15), (10, 15), (11, 3), (11, 5), (11, 9), (11, 15), (12, 9), (12, 13), (12, 15)]",94.0,0.000642125029116869,134.0,42.5531914893617,7.925042882561684e-05,166.0,76.59574468085107,7.999967783689499e-05,104.0,10.638297872340425,8.120806887745857e-05,False,True,False,False,nan,72.0,nan,250,72,178,71.2,10,10,0.5,0.026202334091067314,nan,nan,nan
uniform,20,41,530040,"[(1, 1), (1, 5), (2, 5), (2, 7), (2, 9), (3, 15), (4, 5), (4, 13), (5, 3), (5, 15), (6, 9), (7, 9), (8, 1), (8, 3), (8, 7), (8, 9), (8, 13), (9, 9), (9, 13), (12, 11)]",118.0,0.0006556250154972076,134.0,13.559322033898304,7.979199290275574e-05,156.0,32.20338983050847,8.058315142989159e-05,132.0,11.864406779661017,8.324999362230301e-05,True,False,True,False,156.0,156.0,32.20338983050847,156,156,0,0.0,20,0,1.0,0.016379292123019695,-16.417910447761194,0.0,-18.181818181818183
uniform,20,42,530041,"[(1, 9), (1, 11), (2, 5), (2, 9), (2, 15), (3, 1), (3, 3), (4, 9), (4, 15), (6, 3), (6, 7), (7, 3), (8, 13), (9, 3), (9, 11), (10, 15), (11, 11), (12, 1), (12, 7), (12, 15)]",114.0,0.0006501250900328159,134.0,17.543859649122805,7.879221811890602e-05,170.0,49.122807017543856,8.312519639730453e-05,120.0,5.263157894736842,8.112471550703049e-05,True,False,True,False,170.0,170.0,49.122807017543856,170,170,0,0.0,20,0,1.0,0.01788050029426813,-26.865671641791046,0.0,-41.66666666666667
uniform,20,43,530042,"[(3, 15), (4, 3), (4, 7), (4, 13), (5, 3), (5, 5), (5, 7), (6, 3), (6, 13), (7, 15), (9, 1), (9, 5), (9, 11), (9, 15), (10, 1), (10, 15), (11, 7), (11, 9), (11, 11), (12, 11)]",118.0,0.0006525833159685135,134.0,13.559322033898304,7.88751058280468e-05,180.0,52.54237288135594,9.50843095779419e-05,122.0,3.389830508474576,8.120806887745857e-05,True,False,True,False,180.0,180.0,52.54237288135594,180,180,0,0.0,20,0,1.0,0.01899545779451728,-34.32835820895522,0.0,-47.540983606557376
uniform,20,44,530043,"[(1, 1), (1, 3), (1, 5), (2, 15), (3, 9), (3, 11), (4, 1), (4, 5), (4, 11), (5, 5), (5, 7), (6, 11), (6, 15), (9, 7), (9, 9), (10, 3), (11, 5), (12, 1), (12, 3), (12, 15)]",116.0,0.0006545828655362129,134.0,15.517241379310345,7.912470027804375e-05,172.0,48.275862068965516,7.89170153439045e-05,120.0,3.4482758620689653,8.033309131860733e-05,True,False,True,False,172.0,172.0,48.275862068965516,172,172,0,0.0,20,0,1.0,0.018022750038653612,-28.35820895522388,0.0,-43.333333333333336
uniform,20,45,530044,"[(1, 3), (2, 13), (3, 11), (4, 7), (5, 15), (6, 5), (7, 1), (7, 5), (8, 7), (8, 15), (9, 1), (9, 5), (9, 7), (9, 11), (10, 3), (10, 7), (11, 1), (11, 3), (11, 15), (12, 13)]",110.0,0.0006381249986588955,134.0,21.818181818181817,7.841689512133598e-05,176.0,60.0,7.987488061189651e-05,116.0,5.454545454545454,8.00001434981823e-05,True,False,True,False,176.0,176.0,60.0,176,176,0,0.0,20,0,1.0,0.018556249793618917,-31.343283582089555,0.0,-51.724137931034484
uniform,20,46,530045,"[(1, 1), (1, 15), (3, 7), (4, 9), (5, 3), (5, 7), (6, 3), (8, 1), (8, 5), (9, 1), (9, 5), (10, 5), (10, 7), (10, 11), (10, 13), (11, 5), (11, 7), (11, 15), (12, 3), (12, 5)]",112.0,0.0006375419907271862,134.0,19.642857142857142,7.82911665737629e-05,188.0,67.85714285714286,7.975008338689804e-05,116.0,3.571428571428571,8.020875975489616e-05,True,False,True,False,188.0,188.0,67.85714285714286,188,188,0,0.0,20,0,1.0,0.019746500067412853,-40.298507462686565,0.0,-62.06896551724138
uniform,20,47,530046,"[(1, 1), (1, 3), (1, 5), (2, 3), (2, 5), (2, 15), (3, 3), (4, 11), (6, 1), (6, 5), (6, 15), (7, 5), (9, 1), (9, 5), (9, 7), (9, 11), (10, 7), (10, 11), (11, 7), (11, 13)]",100.0,0.0007112082093954086,134.0,34.0,8.420925587415695e-05,148.0,48.0,8.095800876617432e-05,108.0,8.0,8.191587403416634e-05,True,False,True,False,148.0,148.0,48.0,148,148,0,0.0,20,0,1.0,0.016210709232836962,-10.44776119402985,0.0,-37.03703703703704
uniform,20,48,530047,"[(1, 5), (1, 7), (1, 11), (2, 7), (3, 7), (3, 15), (4, 1), (4, 3), (5, 11), (6, 1), (6, 7), (6, 15), (7, 11), (8, 5), (9, 1), (9, 11), (10, 7), (11, 13), (12, 7), (12, 13)]",106.0,0.0007635420188307762,134.0,26.41509433962264,0.00010879198089241982,150.0,41.509433962264154,8.579203858971596e-05,116.0,9.433962264150944,8.704187348484993e-05,True,False,True,False,150.0,150.0,41.509433962264154,150,150,0,0.0,20,0,1.0,0.01671695802360773,-11.940298507462686,0.0,-29.310344827586203
uniform,20,49,530048,"[(1, 3), (1, 7), (2, 7), (3, 3), (3, 13), (5, 3), (6, 1), (6, 3), (6, 9), (8, 3), (9, 13), (10, 1), (10, 3), (11, 3), (11, 11), (11, 13), (12, 3), (12, 7), (12, 11), (12, 15)]",98.0,0.00075879180803895,134.0,36.734693877551024,9.50000248849392e-05,180.0,83.6734693877551,8.5500068962574e-05,114.0,16.3265306122449,8.345907554030418e-05,True,False,True,False,184.0,184.0,87.75510204081633,184,184,0,0.0,20,0,1.0,0.02025812491774559,-37.3134328358209,-2.2222222222222223,-61.40350877192983
uniform,20,50,530049,"[(1, 1), (3, 7), (3, 9), (4, 3), (4, 7), (4, 9), (4, 11), (5, 9), (6, 3), (6, 11), (7, 11), (7, 15), (8, 3), (8, 5), (9, 1), (9, 5), (9, 11), (9, 13), (11, 3), (12, 13)]",118.0,0.0007394999265670776,134.0,13.559322033898304,8.562486618757248e-05,162.0,37.28813559322034,8.416734635829926e-05,128.0,8.47457627118644,9.82498750090599e-05,True,False,True,False,162.0,162.0,37.28813559322034,162,162,0,0.0,20,0,1.0,0.017540249973535538,-20.8955223880597,0.0,-26.5625
clustered,5,1,540000,"[(1, 9), (3, 9), (9, 11), (10, 7), (11, 9)]",56.0,0.0004520001821219921,74.0,32.142857142857146,8.029211312532425e-05,82.0,46.42857142857143,9.091617539525032e-05,58.0,3.571428571428571,7.679173722863197e-05,True,False,True,False,82.0,82.0,46.42857142857143,82,82,0,0.0,5,0,1.0,0.008654250297695398,-10.81081081081081,0.0,-41.37931034482759
clustered,5,2,540001,"[(4, 5), (7, 3), (11, 7), (12, 5), (12, 7)]",44.0,0.00033516576513648033,66.0,50.0,7.920805364847183e-05,76.0,72.72727272727273,7.633399218320847e-05,50.0,13.636363636363635,7.800012826919556e-05,False,True,False,False,nan,2.0,nan,250,2,248,99.2,0,5,0.0,0.02626525005325675,nan,nan,nan
clustered,5,3,540002,"[(4, 1), (5, 5), (7, 3), (9, 1), (11, 1)]",46.0,0.0002659172751009464,62.0,34.78260869565217,7.858267053961754e-05,56.0,21.73913043478261,7.641687989234924e-05,48.0,4.3478260869565215,7.895799353718758e-05,False,True,False,False,nan,24.0,nan,250,24,226,90.4,3,2,0.6,0.0261162081733346,nan,nan,nan
clustered,5,4,540003,"[(3, 1), (7, 1), (10, 3), (11, 3), (11, 5)]",40.0,0.000263832975178957,62.0,55.00000000000001,7.879221811890602e-05,68.0,70.0,7.687509059906006e-05,42.0,5.0,7.7834352850914e-05,False,True,False,False,nan,0.0,nan,250,0,250,100.0,0,5,0.0,0.02633662521839142,nan,nan,nan
clustered,5,5,540004,"[(4, 5), (6, 3), (7, 1), (7, 3), (12, 1)]",44.0,0.0002587907947599888,62.0,40.909090909090914,8.445931598544121e-05,56.0,27.27272727272727,8.00001434981823e-05,50.0,13.636363636363635,7.691606879234314e-05,False,True,False,False,nan,26.0,nan,250,26,224,89.6,2,3,0.4,0.02612012531608343,nan,nan,nan
clustered,5,6,540005,"[(2, 1), (4, 3), (10, 1), (11, 5), (12, 5)]",40.0,0.00025129178538918495,62.0,55.00000000000001,7.975008338689804e-05,62.0,55.00000000000001,7.66669400036335e-05,44.0,10.0,8.262507617473602e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,2,3,0.4,0.026128292083740234,nan,nan,nan
clustered,5,7,540006,"[(2, 3), (4, 1), (4, 5), (5, 5), (12, 1)]",40.0,0.00025416724383831024,62.0,55.00000000000001,7.754191756248474e-05,48.0,20.0,7.625017315149307e-05,40.0,0.0,7.66669400036335e-05,True,False,True,False,48.0,48.0,20.0,48,48,0,0.0,5,0,1.0,0.005066750105470419,22.58064516129032,0.0,-20.0
clustered,5,8,540007,"[(1, 7), (4, 7), (6, 7), (8, 5), (10, 7)]",40.0,0.0003048330545425415,40.0,0.0,7.808301597833633e-05,50.0,25.0,7.570767775177956e-05,40.0,0.0,7.420871406793594e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,0,5,0.0,0.026171457953751087,nan,nan,nan
clustered,5,9,540008,"[(1, 5), (1, 9), (2, 5), (10, 5), (12, 5)]",44.0,0.000377042219042778,44.0,0.0,7.679220288991928e-05,44.0,0.0,7.60830007493496e-05,44.0,0.0,7.412489503622055e-05,True,False,True,False,44.0,44.0,0.0,44,44,0,0.0,5,0,1.0,0.004641250241547823,0.0,0.0,0.0
clustered,5,10,540009,"[(2, 5), (6, 5), (9, 3), (10, 5), (12, 5)]",36.0,0.00025949999690055847,36.0,0.0,7.812539115548134e-05,52.0,44.44444444444444,7.575005292892456e-05,36.0,0.0,7.449975237250328e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,0,5,0.0,0.026311540976166725,nan,nan,nan
clustered,5,11,540010,"[(2, 11), (3, 11), (6, 11), (7, 13), (11, 11)]",52.0,0.0005299998447299004,52.0,0.0,7.912516593933105e-05,62.0,19.230769230769234,7.704133167862892e-05,52.0,0.0,7.587485015392303e-05,True,False,True,False,62.0,62.0,19.230769230769234,62,62,0,0.0,5,0,1.0,0.006555167026817799,-19.230769230769234,0.0,-19.230769230769234
clustered,5,12,540011,"[(1, 7), (10, 5), (10, 9), (11, 5), (11, 7)]",50.0,0.00038499990478157997,70.0,40.0,7.899990305304527e-05,82.0,64.0,7.654214277863503e-05,50.0,0.0,7.679173722863197e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,0,5,0.0,0.026248000096529722,nan,nan,nan
clustered,5,13,540012,"[(2, 13), (3, 13), (6, 9), (8, 9), (8, 11)]",58.0,0.0005282917991280556,78.0,34.48275862068966,7.750000804662704e-05,64.0,10.344827586206897,7.670791819691658e-05,62.0,6.896551724137931,7.637497037649155e-05,True,False,True,False,64.0,64.0,10.344827586206897,64,64,0,0.0,5,0,1.0,0.006749916821718216,17.94871794871795,0.0,-3.225806451612903
clustered,5,14,540013,"[(1, 1), (1, 3), (4, 5), (11, 5), (12, 3)]",38.0,0.0002603749744594097,62.0,63.1578947368421,7.845927029848099e-05,58.0,52.63157894736842,7.620779797434807e-05,40.0,5.263157894736842,7.65831209719181e-05,False,True,False,False,nan,7.0,nan,250,7,243,97.2,2,3,0.4,0.026166957803070545,nan,nan,nan
clustered,5,15,540014,"[(2, 15), (5, 11), (6, 15), (10, 13), (12, 13)]",62.0,0.0005912501364946365,82.0,32.25806451612903,7.762480527162552e-05,76.0,22.58064516129032,7.687509059906006e-05,62.0,0.0,7.633306086063385e-05,True,False,True,False,76.0,76.0,22.58064516129032,76,76,0,0.0,5,0,1.0,0.007966333068907261,7.317073170731707,0.0,-22.58064516129032
clustered,5,16,540015,"[(5, 11), (5, 13), (6, 13), (8, 15), (11, 13)]",66.0,0.0005720839835703373,82.0,24.242424242424242,7.970817387104034e-05,78.0,18.181818181818183,8.158339187502861e-05,72.0,9.090909090909092,7.704179733991623e-05,True,False,True,False,78.0,78.0,18.181818181818183,78,78,0,0.0,5,0,1.0,0.008193625137209892,4.878048780487805,0.0,-8.333333333333332
clustered,5,17,540016,"[(5, 3), (6, 3), (7, 3), (7, 5), (9, 3)]",36.0,0.0002348748967051506,36.0,0.0,7.758289575576782e-05,42.0,16.666666666666664,7.575005292892456e-05,36.0,0.0,7.65826553106308e-05,False,True,False,False,nan,0.0,nan,250,0,250,100.0,0,5,0.0,0.026122665964066982,nan,nan,nan
clustered,5,18,540017,"[(1, 13), (3, 11), (4, 13), (4, 15), (6, 13)]",56.0,0.0005814158357679844,82.0,46.42857142857143,7.849978283047676e-05,56.0,0.0,7.675029337406158e-05,68.0,21.428571428571427,7.66669400036335e-05,True,False,True,False,56.0,56.0,0.0,56,56,0,0.0,5,0,1.0,0.005890041124075651,31.70731707317073,0.0,17.647058823529413
clustered,5,19,540018,"[(3, 9), (6, 11), (6, 13), (8, 9), (8, 11)]",64.0,0.0005101673305034637,78.0,21.875,7.82911665737629e-05,70.0,9.375,7.600011304020882e-05,66.0,3.125,7.529184222221375e-05,True,False,True,False,70.0,70.0,9.375,70,70,0,0.0,5,0,1.0,0.007375792134553194,10.256410256410255,0.0,-6.0606060606060606
clustered,5,20,540019,"[(4, 3), (8, 3), (10, 1), (12, 1), (12, 3)]",32.0,0.00018508266657590866,32.0,0.0,7.704133167862892e-05,54.0,68.75,7.695797830820084e-05,32.0,0.0,7.512466982007027e-05,False,True,False,False,nan,1.0,nan,250,1,249,99.6,0,5,0.0,0.026125040836632252,nan,nan,nan
clustered,5,21,540020,"[(3, 11), (7, 7), (8, 9), (9, 7), (12, 9)]",54.0,0.0004520420916378498,74.0,37.03703703703704,7.7791977673769e-05,70.0,29.629629629629626,7.649976760149002e-05,58.0,7.4074074074074066,7.625017315149307e-05,True,False,True,False,70.0,70.0,29.629629629629626,70,70,0,0.0,5,0,1.0,0.00735620828345418,5.405405405405405,0.0,-20.689655172413794
clustered,5,22,540021,"[(2, 13), (4, 13), (8, 15), (9, 11), (11, 13)]",66.0,0.0005795001052320004,82.0,24.242424242424242,7.629208266735077e-05,86.0,30.303030303030305,7.50841572880745e-05,68.0,3.0303030303030303,7.879175245761871e-05,True,False,True,False,86.0,86.0,30.303030303030305,86,86,0,0.0,5,0,1.0,0.00904112495481968,-4.878048780487805,0.0,-26.47058823529412
clustered,5,23,540022,"[(2, 11), (4, 11), (7, 11), (8, 9), (9, 11)]",48.0,0.00044400012120604515,48.0,0.0,7.637497037649155e-05,56.0,16.666666666666664,7.516704499721527e-05,48.0,0.0,7.38753005862236e-05,True,False,True,False,56.0,56.0,16.666666666666664,56,56,0,0.0,5,0,1.0,0.005908291786909103,-16.666666666666664,0.0,-16.666666666666664
clustered,5,24,540023,"[(5, 5), (7, 3), (8, 3), (9, 3), (10, 3)]",36.0,0.00025683315470814705,36.0,0.0,7.670791819691658e-05,40.0,11.11111111111111,7.474981248378754e-05,36.0,0.0,7.433397695422173e-05,False,True,False,False,nan,0.0,nan,250,0,250,100.0,0,5,0.0,0.026084292214363813,nan,nan,nan
clustered,5,25,540024,"[(4, 9), (7, 9), (7, 11), (8, 13), (9, 13)]",62.0,0.0005141249857842922,78.0,25.806451612903224,7.766718044877052e-05,72.0,16.129032258064516,7.61672854423523e-05,64.0,3.225806451612903,7.524993270635605e-05,True,False,True,False,72.0,72.0,16.129032258064516,72,72,0,0.0,5,0,1.0,0.007571708876639605,7.6923076923076925,0.0,-12.5
clustered,5,26,540025,"[(3, 3), (4, 1), (6, 1), (6, 5), (10, 3)]",48.0,0.00025025010108947754,62.0,29.166666666666668,7.66250304877758e-05,54.0,12.5,7.408298552036285e-05,48.0,0.0,7.804110646247864e-05,False,True,False,False,nan,14.0,nan,250,14,236,94.4,2,3,0.4,0.02614741725847125,nan,nan,nan
